num_inspected_publications,num_citations
0,0
14,1
20,1
27,1
29,1
34,1
36,1
114,1
116,1
122,1
136,1
162,1
237,1
240,2
244,2
245,2
248,2
250,2
284,2
292,2
509,2
510,2
512,2
513,2
776,2
903,3
912,3
914,3
922,3
927,3
928,3
929,3
931,3
981,3
984,3
1037,3
1081,3
1083,3
1085,3
1092,3
1098,3
1099,3
1100,3
1102,3
1106,3
1107,3
1108,3
1110,3
1117,3
