num_inspected_publications,num_citations
0,0
234,959
560,1461
649,1482
722,1488
794,1495
881,1495
969,1599
1016,1625
1060,1625
1095,1648
1151,1648
1204,1648
1262,1648
1312,1653
1342,1653
1375,1668
1446,1668
1476,1668
1513,1668
1534,1668
1644,1685
1681,1690
1710,1690
1774,1697
1795,1697
1843,1697
1881,1698
1898,1698
1908,1698
1957,1701
2036,1706
2078,1717
2103,1717
2159,1720
2191,1720
2199,1720
2220,1720
2247,1742
2279,1742
2286,1742
2330,1750
2357,1750
2455,1755
2468,1760
2479,1760
2492,1760
2753,1760
2777,1760
2790,1760
2810,1763
2828,1763
2874,1763
2936,1763
3134,1768
3142,1768
3216,1862
3666,1865
3706,1865
3714,1865
3718,1865
3725,1865
3730,1865
3746,1865
3750,1865
3757,1865
3857,1866
3966,1888
3970,1888
3974,1888
4042,1892
4381,1946
4385,1946
4410,1946
4414,1946
4418,1946
4422,1946
4459,1980
4462,1980
4485,1980
4488,1980
4661,1981
4790,2023
4914,2024
4933,2024
4937,2024
4942,2024
4994,2024
5015,2024
5037,2024
5064,2024
5325,2024
5329,2024
5430,2027
5441,2027
5445,2039
5686,2039
5693,2039
5697,2039
5749,2039
5757,2039
6189,2412
6192,2412
6198,2412
6236,2413
6243,2414
6251,2414
6269,2414
6354,2416
6358,2416
6374,2416
6382,2416
6385,2416
6408,2416
6418,2416
6571,2416
6625,2416
6660,2416
6971,2416
7004,2416
7007,2416
7014,2416
7111,2423
7124,2437
7126,2437
7131,2437
7169,2439
7202,2439
7261,2440
7267,2440
7273,2440
7286,2440
7288,2440
7290,2440
7309,2440
7313,2440
7380,2458
7393,2458
7410,2458
7549,2458
7691,2458
7699,2458
7711,2458
7713,2458
7724,2466
7810,2466
7817,2466
7893,2466
7895,2466
7897,2466
7908,2466
7934,2466
7989,2466
8009,2466
8167,2466
8298,2466
8302,2466
8306,2466
8517,2468
8533,2468
8629,2477
8798,2477
8801,2477
8855,2491
8857,2491
8870,2491
8985,2491
9029,2540
9032,2540
9161,2541
9164,2541
9206,2541
9209,2541
9294,2541
9333,2543
9335,2543
9340,2543
9369,2543
9558,2543
9584,2547
9667,2548
9672,2548
9675,2548
9708,2548
9710,2548
9736,2549
9742,2549
10031,2549
10375,2549
10380,2549
10382,2549
10439,2549
10485,2570
10500,2570
10507,2572
10529,2572
10533,2572
11980,2572
11994,2572
12008,2572
12018,2572
12030,2572
12032,2572
12033,2572
12047,2572
12056,2572
12077,2572
12094,2572
12173,2579
12175,2579
12259,2580
12319,2580
12321,2580
12348,2580
12360,2580
12361,2580
12380,2580
12381,2580
12648,2605
12657,2605
12658,2605
12693,2605
12696,2605
12702,2605
12708,2605
12709,2605
12710,2605
12711,2605
12712,2605
12766,2605
12783,2605
12786,2605
12869,2605
12984,2605
13251,2606
13362,2606
13400,2606
13401,2606
13425,2606
13500,2606
13507,2606
13513,2606
13769,2609
13822,2618
13825,2618
13865,2618
13935,2618
13936,2618
13982,2618
13983,2618
13991,2618
14026,2618
14031,2618
14081,2618
14097,2618
14108,2618
14118,2618
14124,2618
14125,2618
14283,2648
14286,2648
14294,2648
14295,2648
14296,2648
14297,2648
14302,2648
14304,2648
14307,2648
14319,2648
14320,2648
14323,2648
14370,2648
14375,2648
14402,2648
14403,2648
14404,2648
14460,2648
14461,2648
14462,2648
14571,2648
14585,2648
14588,2648
14589,2648
14618,2648
14774,2655
14776,2655
14777,2655
14792,2655
14801,2655
14847,2655
14871,2655
14872,2655
14935,2655
15151,2656
15224,2656
15225,2656
15226,2656
15227,2656
15228,2656
15229,2656
15303,2660
15347,2660
15348,2660
15386,2660
15389,2660
15403,2660
15404,2660
15405,2660
15427,2660
15571,2661
15580,2661
15625,2661
15626,2661
15629,2662
15638,2663
15654,2663
15699,2663
15701,2663
15703,2663
15717,2674
15740,2674
15754,2674
15755,2674
15756,2674
15757,2674
15824,2674
15889,2674
15893,2674
15931,2674
15935,2674
15939,2674
15973,2674
15974,2674
16001,2674
16003,2674
16015,2674
16016,2674
16017,2674
16022,2674
16028,2674
16040,2674
16151,2674
16157,2674
16158,2674
16164,2674
16196,2674
16197,2674
16222,2674
16224,2674
16225,2674
16226,2674
16286,2674
16534,2689
16541,2689
16542,2689
16577,2689
16597,2689
16598,2689
16599,2689
16626,2689
16627,2689
16635,2693
16654,2693
16687,2693
16690,2693
16707,2693
16708,2693
16716,2694
16804,2694
16808,2694
16809,2694
16810,2694
16813,2694
16820,2694
16869,2694
16870,2694
16871,2694
16877,2694
16904,2695
16908,2695
16917,2695
16918,2695
16987,2695
16992,2695
17046,2695
17083,2695
17131,2695
17174,2695
17175,2695
17195,2695
17210,2695
17211,2695
17268,2695
17361,2695
17362,2695
17363,2695
17374,2695
17380,2695
17382,2695
17450,2695
17496,2695
17502,2695
17568,2695
17569,2695
17581,2695
17582,2695
17720,2695
17783,2695
17784,2695
17818,2695
17822,2695
17841,2695
17845,2695
17847,2695
18092,2699
18093,2699
18261,2723
18289,2723
18300,2723
18306,2723
18309,2723
18354,2724
18356,2724
18744,2753
18752,2753
18753,2753
18754,2753
18789,2754
18822,2754
18823,2754
18948,2756
18954,2756
18955,2756
19071,2756
19177,2756
19216,2756
19217,2756
19219,2756
19224,2756
19225,2756
19226,2756
19228,2756
19233,2756
19236,2756
19238,2756
19324,2760
19408,2764
19409,2764
19413,2764
19456,2764
19470,2764
19493,2764
19494,2764
19544,2764
19545,2764
19546,2764
19547,2764
19568,2764
19608,2764
19609,2764
19625,2765
19626,2765
19627,2765
19659,2765
19702,2767
19703,2767
19704,2767
19710,2767
19716,2767
19800,2767
19805,2769
19806,2769
19808,2769
19813,2769
19832,2769
19843,2769
20073,2784
21334,2797
21338,2797
21370,2797
21402,2797
21403,2797
21459,2799
21471,2799
21519,2799
21522,2799
21523,2799
21579,2799
21582,2799
21584,2799
21637,2799
21653,2799
21658,2799
21660,2799
21669,2799
21680,2799
21684,2799
21693,2799
21694,2799
21706,2799
21708,2800
21790,2801
21896,2801
21906,2801
21910,2801
21911,2801
21912,2801
21914,2801
21915,2801
21925,2801
21999,2805
22000,2805
22004,2805
22005,2805
22047,2805
22049,2805
22050,2805
22062,2805
22063,2805
22064,2805
22100,2805
22111,2805
22155,2805
22157,2805
22160,2805
22162,2805
22163,2805
22168,2805
22171,2805
22172,2805
22173,2805
22181,2826
22307,2827
22356,2833
22471,2833
22510,2836
22511,2836
22512,2836
22521,2836
22523,2836
22549,2836
22565,2836
22588,2836
22601,2836
22602,2836
22603,2836
22604,2836
22605,2836
22631,2836
22745,2836
22840,2837
22841,2837
22940,2837
22958,2837
22970,2837
22971,2837
22972,2837
22974,2837
22975,2837
23045,2837
23072,2840
23078,2840
23079,2840
23081,2840
23082,2840
23083,2840
23289,2840
23411,2858
23423,2859
23472,2859
23771,2859
23772,2859
23829,2859
23833,2859
23846,2859
23855,2859
23869,2859
23903,2859
23904,2859
23905,2859
23977,2859
23978,2859
23980,2859
23981,2859
23983,2859
24018,2859
24034,2859
24092,2859
24093,2859
24094,2859
24098,2859
24164,2859
24165,2859
24202,2859
24255,2859
24272,2863
24282,2863
24348,2863
24349,2863
24487,2864
24591,2864
24593,2864
24603,2864
24604,2864
24664,2864
24668,2864
24670,2864
24671,2864
24874,2864
24904,2864
24973,2864
25091,2864
25187,2864
25188,2864
25629,2867
25675,2869
25676,2869
25716,2869
25717,2869
25741,2869
25742,2869
25761,2869
25782,2869
25792,2869
25793,2869
25869,2875
25871,2875
25872,2875
25887,2875
25889,2875
25915,2875
25916,2875
25917,2875
25995,2875
25996,2875
25997,2875
26095,2875
26100,2875
26101,2875
26190,2875
26191,2875
26287,2875
26380,2875
26381,2875
26707,2875
26815,2875
26850,2875
26855,2875
26880,2876
26888,2876
26889,2876
26892,2876
27016,2876
27029,2876
27030,2876
27034,2876
27037,2876
27038,2876
27039,2876
27097,2876
27098,2876
27102,2876
27110,2876
27111,2876
27119,2876
27180,2876
27572,2922
27574,2922
27576,2922
27577,2922
27611,2924
27612,2924
27613,2924
27615,2924
27631,2924
27668,2924
27747,2924
27803,2925
27805,2925
27812,2925
27882,2935
27908,2935
27924,2935
27925,2935
27926,2935
27935,2935
27938,2935
27939,2935
27997,2937
27999,2937
28003,2937
28063,2940
28065,2940
28066,2940
28067,2940
28076,2940
28077,2940
28079,2940
28109,2940
28136,2940
28279,2940
28282,2940
28317,2940
28318,2940
28475,2940
28476,2940
28559,2940
28621,2941
28622,2941
28625,2941
28626,2941
28628,2941
28630,2941
28636,2941
28647,2941
28675,2941
28687,2941
28688,2941
28696,2941
28714,2941
28947,2943
28956,2943
28965,2943
28968,2943
29072,2943
29083,2943
29095,2943
29096,2943
29097,2943
29211,2950
29268,2951
29271,2951
29275,2951
29280,2951
29289,2951
29290,2951
29304,2951
29307,2951
29340,2951
29373,2951
29375,2951
29409,2952
29410,2952
29430,2952
29432,2952
29433,2952
29434,2952
29467,2952
29477,2958
29561,2958
29614,2958
29621,2958
29629,2958
29632,2958
29816,2964
29817,2964
29818,2964
29826,2964
29830,2964
29832,2964
30040,2964
30150,2964
30188,2964
30293,2968
30295,2968
30320,2968
30330,2968
30486,2968
30487,2968
30521,2968
30562,2968
30732,2968
30747,2968
30749,2968
30909,2968
30910,2968
30922,2968
30943,2968
30944,2968
30945,2968
30946,2968
30949,2968
30954,2968
30983,2968
30984,2968
30990,2968
31050,2968
31053,2968
31056,2968
31144,2968
