num_inspected_publications,num_citations
0,0
300,1365
446,1481
507,1499
578,1546
638,1551
679,1562
722,1568
770,1580
826,1613
883,1646
1116,1695
1259,1718
1285,1730
1309,1730
1346,1742
1366,1748
1394,1754
1409,1758
1423,1758
1436,1758
1461,1772
1486,1773
1499,1773
1512,1785
1526,1791
1588,1796
1600,1796
1616,1803
1629,1803
1640,1803
1660,1806
1703,1808
1712,1808
1768,1817
1899,1836
1910,1836
2013,1845
2064,1875
2074,1875
2085,1875
2094,1875
2154,1877
2161,1877
2270,1914
2297,1914
2303,1914
2316,1914
2322,1914
2401,1927
2440,1931
2447,1931
2453,1931
2460,1931
2486,1931
2499,1932
2532,1932
2540,1938
2578,1946
2610,1946
2682,1947
2699,1947
2706,1947
2733,1947
2842,1949
2906,1951
2939,1960
2979,1960
2988,1960
2994,1961
3004,1961
3012,1961
3044,1979
3049,1979
3076,1979
3117,1980
3123,1980
3127,1980
3148,1980
3166,1985
3196,1992
3217,2000
3274,2004
3286,2004
3290,2004
3311,2004
3320,2050
3338,2059
3417,2059
3521,2061
3551,2063
3581,2063
3585,2063
3628,2063
3634,2063
3652,2063
3656,2063
3687,2064
3691,2064
3697,2066
3709,2066
3755,2079
3759,2079
3770,2079
3807,2081
3835,2090
3888,2090
3895,2090
3939,2093
3976,2093
4041,2104
4044,2104
4064,2104
4104,2105
4118,2105
4162,2107
4237,2123
4243,2130
4300,2131
4344,2132
4348,2132
4395,2140
4407,2140
4420,2140
4465,2152
4472,2152
4475,2152
4483,2152
4563,2157
4582,2157
4585,2157
4602,2161
4611,2161
4657,2162
4660,2162
4747,2162
4798,2166
4814,2168
4877,2170
4880,2170
4949,2170
4960,2170
4986,2173
4989,2173
5041,2177
5059,2186
5061,2186
5067,2186
5077,2186
5079,2186
5087,2186
5097,2204
5102,2215
5111,2215
5148,2215
5162,2215
5192,2228
5200,2230
5232,2230
5315,2230
5331,2230
5346,2239
5371,2241
5381,2241
5389,2241
5392,2241
5421,2241
5427,2241
5444,2244
5447,2244
5486,2250
5491,2251
5501,2251
5536,2256
5548,2264
5550,2264
5557,2264
5586,2265
5727,2265
5740,2265
5742,2265
5744,2265
5791,2265
5793,2265
5814,2265
5823,2265
5865,2265
