num_inspected_publications,num_citations
0,0
36,14
54,14
72,14
89,14
106,15
119,15
141,15
152,18
159,18
164,18
169,18
204,18
209,20
214,20
217,20
221,20
224,20
227,20
230,20
232,20
234,20
237,20
239,20
241,20
250,20
252,20
255,20
257,20
259,20
380,20
387,20
397,20
404,20
406,20
408,20
414,20
418,20
420,20
422,20
456,20
459,20
460,20
481,20
483,20
509,20
511,20
512,20
513,20
514,20
536,20
538,20
540,20
545,20
551,20
573,20
574,20
579,20
616,20
617,20
618,20
700,20
703,20
704,20
705,20
707,20
710,20
729,21
730,21
732,21
738,21
746,21
782,21
783,21
784,21
785,21
795,21
815,21
817,21
836,21
856,21
871,21
873,21
881,21
886,21
887,21
888,21
895,21
897,21
899,21
905,22
942,22
956,22
964,22
1004,22
1023,22
1026,22
1028,22
1058,22
1062,22
1093,22
1139,22
1142,22
1217,23
1258,23
1337,23
1338,23
1342,24
1364,24
1487,24
1488,24
1489,24
1490,24
6095,40
8680,41
13690,48
13993,50
29623,50
30512,52
32929,52
33495,55
36982,55
39357,58
39736,59
41272,60
43065,61
44399,61
48288,61
58790,63
61088,63
67721,63
68000,63
194624,66
195226,68
196091,68
